IMDb_ID,Title,Directors,Cast,Year,Rating,Genre,Top 250 Rank,Runtimes
4779326,The Water Man,David Oyelowo;,David Oyelowo;Amiah Miller;Lonnie Chavis;Rosario Dawson;Maria Bello;Alfred Molina;Aaron Trainor;Ted Rooney;Jessica Oyelowo;John Henry Whitaker;Jennifer Lanier;Colby Dahlstrom;Adam Dunlap;Josh Trerise;Jack Lanning;Brianne Huggins;Peter James DeLuca;Mike D Harris;Shann Ihde;Mark Lavell;Jeremy Moore;Kenny Powell;Kyle Stoltz;Daniel Vasic;Tyler Austin Williamson;,2020,5.4,Adventure;Drama;Family;Fantasy;Mystery;Thriller,,91
10731768,Sweet Girl,Brian Andrew Mendoza;,Jason Momoa;Isabela Merced;Manuel Garcia-Rulfo;Amy Brenneman;Adria Arjona;Milena Rivero;Justin Bartha;Raza Jaffrey;Lex Scott Davis;Michael Raymond-James;Dominic Fumusa;Nelson Franklin;Reggie Lee;Will Blagrove;Helen E. McNutt;Tom McNutt;Brian Howe;Kristy Nolen;Marie Zoumanigui;Erin Barnes;Katy M. O'Brian;David A MacDonald;James Anthony McBride;Liron Blumenthal;Cherie McClain;Ricardo Miguel Young;Matthew Hostetter;Bobby Liga;Tammy Brant;Cale Schultz;Jake Allyn;Dave Camarillo;Tony Amen;Mike Ancas;Heath Ashmun;Saira Awan;Brian Babik;Chris Breen;Alex Brewer;Carly Bruno;Elizabeth Ann Canner;David Cohen;Lloyd Crago;Nigel Crocker;Dana Cuomo;Larry DiBartolomeo;Chris Drexel;Terry Dunn;Joshua Dye;Dave Edmonds;Joe Fishel;Jim Fitzgerald;Chris Frank;Johnny Gao;Anthony Garcia;Xander Goldman;Dan Gradijan;Teresa Harmon;Sarah Helbringer;Allyson R. Hood;Mathew Trent Hunnicutt;John W. Iwanonkiw;Daisy Jade;Taylor Allen Jones;Gina Jun;William Kania;Mark Klein;Cary Knight;Robert Kwiatkowski;Dana Langshaw;Grace Langshaw;C.J. Lee;James Lloyd;Scott Lockhart;Tyler James May;Gleedis Mayfield;Hubert McCarthy;Jason McCune;Rickie McDowell;Tiffany Sander McKenzie;F. Robert McMurray;Molly Miller;Ethan Monaghan;Christopher Nardizzi;Ted Opalinski;Ailén Videla Ortiz;Keith Otto;Emily Palma;Martin A. Palma;Dale Pavinski;Roger Petan;Edward Pfeifer;Rebecca Phipps;Dwayne Pintoff;Tom Pochis;Stephen C. Poland;Devin Reeve;Jordan Rhone;Donald Ribarchak;Andrew C. Rice;Corey J. Rice;Hilda Ivette Rodriguez;Kayla Royko;Soraïa Scicchitano;Eric Sharpe;Tyler Sharpe;Erika Shrout;Bill Smith;Bruce M. Stockert;Zac Taylor;Dennis Thompson;Ezequiel Santaliz Trabal;Jessica Ureste;Mark D Valenti;Bryan Vavro;Tiana Ware;DyNiesha Lysette Whitfield;Ryan Yates;,2021,5.5,Action;Drama;Thriller,,110
15085802,Untold: Malice at the Palace,Floyd Russ;,Jermaine O'Neal;Stephen Jackson;Metta World Peace;Reggie Miller;Donnie Walsh;Buddy Frantz;Timothy Smith;Charlie Haddad;Greg Super;Jim Stoinski;Jim Gray;Ben Wallace;Tim Donaghy;Rhonda Wilson;David Gorcyca;Brian Martin;Steve Berthiaume;Aaron Brown;Bob Costas;Steve Garagiola;John Green;Tony Guida;Dan Harris;Jimmy Kimmel;Howard Kurtz;John Mason;Chris Matthews;Keith Olbermann;Pat Riley;Charlie Rose;Kenny Smith;Stephen A. Smith;David Stern;Jamaal Tinsley;Rasheed Wallace;Michael Wilbon;,2021,7.5,Documentary;Crime;Sport,,68
6060444,The Paper Tigers,Quoc Bao Tran;,Yuji Okumoto;Roger Yuan;Ron Yuan;Jae Suh Park;Andy Le;Alain Uy;Matthew Page;Peter Adrian Sudarso;Yoshi Sudarso;Mykel Shannon Jenkins;Ken Quitugua;Gui DaSilva-Greene;Brian Le;Raymond Ma;Annette Toutonghi;Ray Hopper;Mark Poletti;Joziah Lagonoy;Malakai James;Kieran Tamondong;Phillip Dang;La'Tevin Alexander;Bryan Kinder;Richard Cranor;Quang Nguyen;Leo Banaag;Tee Dennard;Thao-Nguyen Tran;Mai Nguyen;Tai Tran;,2020,6.4,Action;Comedy,,108
10691162,Aftermath,Peter Winther;,Ashley Greene;Shawn Ashmore;Jason Liles;Britt Baron;Sharif Atkins;Diana Hopper;Ross McCall;Paula Garcés;Alexander Bedria;Soraya Kelley;Jamie Kaler;Travis Coles;Sandra Prosper;Juliette Jeffers;Susan Walters;Freddie Basnight;Josiah Lipscomb;Debbie Fan;Jessica Winther;Zach Sklar;Michaela Sasner;Denny Dormody;Ryan Shrime;,2021,5.3,Drama;Horror;Mystery;Thriller,,114
11224358,Pray Away,Kristine Stolakis;,Michael Bussee;Alan Chambers;Ricky Chelette;James Dobson;Jerry Falwell;Joni Lamb;Jeffrey McCall;Joseph Nicolosi;Anne Paulk;John Paulk;Julie Rodgers;Yvette Cantu Schneider;Randy Thomas;,2021,6.6,Documentary,,101
6472976,Five Feet Apart,Justin Baldoni;,Haley Lu Richardson;Cole Sprouse;Moises Arias;Kimberly Hebert Gregory;Parminder Nagra;Claire Forlani;Emily Baldoni;Gary Weeks;Cynthia Evans;Brett Austin Johnson;Ariana Guerra;Sophia Bernard;Evangeline Hill;Ivy Dubreuil;Kristopher Perez;Cecilia Leal;Trina LaFargue;Demi Castro;Keianna Nutley;Armando Leduc;Jim Gleason;Phillip Mullings Jr.;Todd Terry;Maxwell Baldoni;Judy McGee Burley;Ken Knight;Michael McQuillan;Christopher Morris;Johnny Otto;Toney Chapman Steele;Sue-Lynn;,2019,7.2,Drama;Romance,,116
8258074,Fantastic Fungi,Louie Schwartzberg;,Brie Larson;Andrew Weil;Giuliana Furci;Paul Stamets;Art Goodtimes;Jay Harman;Peter McCoy;Bill Richards;John Stamets;Roland Griffiths;Bob Jesse;Judith Goedeke;Stephen Ross;Charles Grob;Lori Carris;Steve Sheppard;Dennis J. McKenna;Mary P. Cosimano;Suzanne Simard;Eugenia Bone;Michael Pollan;Michael Bossis;Gary Lincoff;Nicholas V. Cozzi;Tony D. Head;Patricia Stamets;Tradd Cotter;William Padilla-Brown;George W. Bush;Richard Nixon;Timothy Leary;,2019,7.5,Documentary,,81
9165740,Milkwater,Morgan Ingari;,Molly Bernard;Michael Judson Berry;Patrick Breen;Jiggly Caliente;Bryn Carter;Maria Luiza Ceglia;Justin Crowley;Robin de Jesus;Ava Eisenson;Larry Gevirtz;Nicholas Hiatt;Alexander Hodge;Rachel Joravsky;Tyler Joseph;Ashton Marasciulo;Ade Otukoya;Khalid Rivera;Sean Rogers;Jamie Rosler;Marissa Rutka;Isabelle Stanton;Jess Stark;Louise Starks;Kea Trevett;Finnley Wan;,2020,5.4,Drama,,101
11762434,Cosmic Sin,Edward Drake;,Frank Grillo;Bruce Willis;Brandon Thomas Lee;Corey Large;C.J. Perry;Perrey Reeves;Lochlyn Munro;Costas Mandylor;Eva De Dominici;Adelaide Kane;Sarah May Sommers;Trevor Gretzky;Christian Hicks;Austin Humble;Mark Rhynard;Robert Laenen;Trevor Brotherton;Eric Buarque;Everly Large;Tabitha Woodman;Francis Cronin;Dez;Angelina Garcia;Christina R Gregg;Johnny Messner;Jessica Mulkey;Eric Daniel Stumpp;Alzie Williams;Michelle L. Williams;,2021,2.5,Action;Adventure;Sci-Fi,,88
