IMDb_ID,Title,Directors,Cast,Year,Rating,Genre,Top 250 Rank,Runtimes
14544192,Inside,Bo Burnham;,Bo Burnham;,2021,8.7,Comedy;Drama;Music;Reality-TV,,87.0
14369930,In Our Mothers' Gardens,Shantrelle P. Lewis;,Tarana Burke;Tina Farris;Shantrelle P. Lewis;Yolanda Sangeweni;Koko Zauditu-Selassie;,2021,8.7,Documentary,,
340855,Monster,Patty Jenkins;,Charlize Theron;Christina Ricci;Bruce Dern;Lee Tergesen;Annie Corley;Pruitt Taylor Vince;Marco St. John;Marc Macaulay;Scott Wilson;Rus Blackwell;Tim Ware;Stephan Jones;Brett Rice;Kaitlin Riley;Cree Ivey;Catherine Mangan;Magdalena Manville;T. Robert Pigott;Romonda Shaver;Glenn R. Wilder;Elaine Stebbins;Kane Hodder;Christian Stokes;Lyllian Barcaski;Nonalee Davis;Bubba Baker;Al;Cannonball;Chad Vaccarino;Gene R. Stephenson;Jesse Stern;Bill Boylan;Jim R. Coleman;Chandra Leigh;Lori McDonald;Adam Brown;Robb Chamberlain;Ed Donovan;Khris Gibston;,2003,7.3,Biography;Crime;Drama;Thriller,,109.0
5635638,White Boy,Shawn Rech;,Richard Wershe Jr.;Scott M. Burnstein;Dana Hathaway;Joe Swickard;Kevin Dietz;Chris Hansen;Herm Groman;William Rice;Gregg Schwarz;Johnny Curry;Seth Ferranti;Nathaniel Craft;Ralph Musilli;Dawn Wershe-Scott;Darlene McCormick;Steve Fishman;Robert Aguirre;Tim Allen;Edward Bell;Tom Brokaw;William Bufalino;Richard Carter;Mike Castro;Cathy Volson Curry;Leo Curry;LaKeas Davis;Alan Dershowitz;Michael Duggan;Samuel Gardner;Marvelous Marvin Hagler;Jimmy Harris;William Hart;Thomas Hearns;Gilbert R. Hill;Thomas E. Jackson;Milton Jones;Kid Rock;Damion Lucas;Leon Lucas;Kurt McGurk;Nancy Reagan;Rick Snyder;Willie Volson;Richard Wershe Sr.;Richard Williams;Kym Worthy;Coleman Young;Dyrell Barnett;Nathan Brahce;Brandon Carthens;John Fecek;Evette France;Jahmaal Glenn;Thomas M. Quintana;Brent Reichert;,2017,7.1,Documentary;Crime,,82.0
12439210,7 Yards: The Chris Norton Story,Jonathon Link;,Mike Barwis;Chris Norton;Emily Norton;Patrick Towne;,2021,7.7,Documentary,,93.0
14152756,Seaspiracy,Ali Tabrizi;,Ali Tabrizi;Richard O'Barry;Lucy Tabrizi;Lori Marino;Tamara Arenovich;Paul de Gelder;Callum Roberts;Gary Stokes;Peter Hammarstedt;Lamya Essemlali;Mark J. Palmer;George Monbiot;Jackie Nuñez;Dianna Cohen;Chris Langdon;Sylvia Earle;Cyrill Gutsch;Paul Watson;Richard Oppenlander;María José Cornax;Karmenu Vella;Keith Davis;Gerlie Alpajora;Christina Hicks;Stefano Tricanico;Alistair Allan;Joseph F. Johnson;Corin Smith;Don Staniford;Steve Trent;Jens Mortan Rasmussen;Jonathan Balcombe;Michael Greger;Dominique Barnes;Jane Hightower;Michael Klaper;Gatis Lagzdins;,2021,8.2,Documentary;Adventure,,89.0
14078164,Nate Bargatze: The Greatest Average American,Troy Miller;,Nate Bargatze;,2021,7.3,Comedy,,60.0
3553976,Captain Fantastic,Matt Ross;,Viggo Mortensen;George MacKay;Samantha Isler;Annalise Basso;Nicholas Hamilton;Shree Crooks;Charlie Shotwell;Trin Miller;Kathryn Hahn;Steve Zahn;Elijah Stevenson;Teddy Van Ee;Erin Moriarty;Missi Pyle;Frank Langella;Ann Dowd;Galen Osier;Hannah Horton;Rex Young;Thomas Brophy;Mike Miller;Greg Crooks;Louis Hobson;Hafid Abdelmoula;Paul Alan Amend;Ben Andrews;Heidi Barrientes;Richard Beal;Matt Harrison;Gail Harvey;Shannon Henderson Herrera;Alan Humphrey;Elizabeth M. Kallman;Jameson Macmillan;Rahnae Magallanez;Trish Main;Jose B. Martinez;Justin D. Moore;Jyl Murray;Rodney Nagel;Ryan Baloy Rivera;Joseph P. Santillanes;Clarence Searles;Audrey Seda;Carrie Sleeper-Bowers;Amy Emily Stack;Elena Stecca;Michael E. Stogner;Ed Stone;Richard Daniel Williams;,2016,7.9,Comedy;Drama,,118.0
13947978,Accomplice,Jeremy Grant;,Graham Agassiz;Paul Basagoitia;Garett Buehler;Paul Genovese;Jason Hanold;Andreu Lacondeguy;Cameron McCaul;Tyler McCaul;Ethan Nell;Brandon Semenuk;Kurt Sorge;Carson Storch;Tom Van Steenbergen;Nico Vink;Cameron Zink;,2021,7.3,Documentary,,52.0
4550098,Nocturnal Animals,Tom Ford;,Amy Adams;Jake Gyllenhaal;Michael Shannon;Aaron Taylor-Johnson;Isla Fisher;Ellie Bamber;Armie Hammer;Karl Glusman;Robert Aramayo;Laura Linney;Andrea Riseborough;Michael Sheen;Bobbi Salvör Menuez;Imogen Waterhouse;Franco Vega;Zawe Ashton;Evie Pree;Beth Ditto;Graham Beckel;Neil Jackson;Jena Malone;Lee Benton;Kristin Bauer van Straten;Sydney Schafer;Evan Bittencourt;Janet Song;Michele Dunn;Lori Jean Wilson;Peggy Fields Richardson;Piper Major;Moose Ali Khan;Brianna Barnes;Evan Charles;Dalmatian Chloe;Bryan Cruz;Nancy DeMars;Angelina Duplisea;Deirdre DuPont;Joshua D. Eads;Lena Evans;Amanda Fields;Jonathan Fredrick;Toni French;Alizee Gaillard;Nick Hounslow;Hannah Kat Jones;Holly Kagis;Karli Karissa;Jaysen Lai;Kerstin Lechner;Arnold Montey;Pedram Navab;Carson Nicely;Jack Noble;Kendall O'Rorke;Chris Pinkalla;Aleksandra Rastovic;Tamara Robertson;Paul Mitchell Rosenblum;Victor Ross II;Tonia Marie Rosée;Errol Sack;Brian Stivale;Chelsea Taylor;Charlotte Van Ierland;Jack Wallace;Jackie Zane;Maria Zyrianova;,2016,7.5,Drama;Thriller,,116.0
